user,movie,rating
429,1275,3.2
169,1275,3.2
139,1275,3.2
2232,1275,4.19399
235,1275,3.2
1930,1275,3.8224673
163,1275,3.2
1087,1275,3.7641134
2985,1275,3.8504796
19,1275,3.2
2451,1275,3.2179766
560,1275,3.2
641,1275,3.1776457
117,1275,3.2
504,1275,3.2
1733,1275,3.107833
4478,1275,3.6555848
2246,1275,3.1686623
461,1275,3.2
937,1275,3.886497
374,1275,3.2
538,1275,3.2
698,1275,3.604815
1560,1275,3.6368852
3423,1275,4.137119
173,1275,3.2
1779,1275,3.0405216
1717,1275,3.4171286
549,1275,3.2
2756,1275,4.2105227
130,1275,3.2
624,1275,3.2
453,1275,3.2
1422,1275,3.199816
3158,1275,3.7191858
273,1275,3.2
129,1275,3.2
543,1275,3.2
1317,1275,3.691066
533,1275,3.2
264,1275,3.2
509,1275,3.2
2129,1275,3.4629285
1647,1275,3.652576
1611,1275,4.090799
216,1275,3.2
1447,1275,3.8558378
288,1275,3.2
73,1275,3.2
245,1275,3.2
62,1275,3.2
477,1275,3.2
482,1275,3.2
550,1275,3.2
2544,1275,3.3414154
5723,1275,3.7478404
335,1275,3.2
352,1275,3.2
195,1275,3.2
678,1275,3.7843485
4791,1275,3.1258128
5458,1275,3.4570432
1203,1275,3.8093004
90,1275,3.2
371,1275,3.2
621,1275,3.2
272,1275,3.2
1854,1275,3.3650737
536,1275,3.2
58,1275,3.2
204,1275,3.2
4728,1275,3.7111297
260,1275,3.2
198,1275,3.2
2946,1275,3.1738663
4089,1275,3.961758
424,1275,3.2
123,1275,3.2
454,1275,3.2
242,1275,3.2
284,1275,3.2
4640,1275,3.3132162
248,1275,3.2
42,1275,3.2
566,1275,3.2
3274,1275,3.6401238
5878,1275,3.5843408
118,1275,3.2
1879,1275,4.016188
3768,1275,3.686483
184,1275,3.2
1101,1275,3.5906515
1851,1275,3.0929208
174,1275,3.2
18,1275,3.2
475,1275,3.2
1117,1275,3.9823189
5682,1636,2.6158128
1010,1636,1.9771525
3824,1636,2.0036526
667,1988,2.1715136
305,1988,3.2
4312,1988,2.1848764
4508,1988,1.9821359
117,1988,3.2
293,1988,3.2
390,1988,3.2
424,1988,3.2
148,1997,3.2
496,1997,3.2
1088,1997,3.7698631
2122,1997,3.8018446
5300,1997,4.382181
897,1997,3.7264056
1127,1997,3.7387145
1483,1997,2.9724977
3475,1997,4.156918
1699,1997,3.9882529
85,1997,3.2
451,1997,3.2
4294,1997,2.9710238
53,1997,3.2
481,1997,3.2
2247,1997,3.743061
296,1997,3.2
321,1997,3.2
362,1997,3.2
5222,1997,3.1076016
34,1997,3.2
4517,1997,3.3538523
5918,1997,4.155705
28,1997,3.2
183,1997,3.2
1051,1997,3.9117475
1243,1997,3.618802
587,1997,3.2
667,1997,4.3107514
26,1997,3.2
27,1997,3.2
1019,1997,3.602649
743,1997,3.416964
2076,1997,3.9108388
236,1997,3.2
1260,1997,3.8978803
2684,1997,3.6543214
3679,1997,3.6404583
1290,1997,4.4528604
1925,1997,4.3039474
601,1997,3.2
230,1997,3.2
319,1997,3.2
225,1997,3.2
5787,1997,4.40034
1729,1997,3.2194703
140,1997,3.2
416,1997,3.2
711,1997,3.9585664
1425,1997,4.307666
305,1997,3.2
355,1997,3.2
2796,1997,2.8534195
259,1997,3.2
2781,1997,4.237794
5950,1997,3.5261726
1137,1997,3.9655035
4757,1997,4.020774
1952,1997,3.522628
5359,1997,3.7360306
429,1997,3.2
839,1997,4.7193103
1988,1997,3.7056844
169,1997,3.2
139,1997,3.2
2071,1997,3.0847387
402,1997,3.2
6002,1997,3.959773
2232,1997,4.3241463
235,1997,3.2
1701,1997,2.7903764
1087,1997,3.919746
1748,1997,3.7752552
2105,1997,3.7101443
4867,1997,3.864626
19,1997,3.2
2451,1997,3.6745272
92,1997,3.2
5054,1997,3.2392626
3327,1997,3.878954
117,1997,3.2
3080,1997,4.296382
5580,1997,4.2696667
1733,1997,3.846758
309,1997,3.2
904,1997,3.4343226
1181,1997,3.1890717
2910,1997,3.2
3285,1997,4.0260572
4478,1997,3.2566357
1946,1997,3.9491467
3824,1997,3.2970483
615,1997,3.2
4520,1997,4.3408184
4816,1997,3.9485664
165,1997,3.2
1182,1997,3.7906437
3401,1997,3.490702
3832,1997,4.225617
37,1997,3.2
127,1997,3.2
531,1997,3.2
462,1997,3.2
202,1997,3.2
3420,1997,3.6276886
17,1997,3.2
1597,1997,3.7789865
1211,1997,4.0906425
175,1997,3.2
1698,1997,4.157499
1142,1997,3.7249675
1539,1997,4.592238
1451,1997,4.2067485
884,1997,3.8539913
1643,1997,4.345041
5630,1997,3.2240014
307,1997,3.2
326,1997,3.2
3326,1997,3.0669436
5840,1997,3.1838915
278,1997,3.2
3018,1997,3.902542
445,1997,3.2
3229,1997,2.7358441
449,1997,3.2
450,1997,3.2
23,1997,3.2
49,1997,3.2
520,1997,3.2
7,1997,3.2
162,1997,3.2
549,1997,3.2
624,1997,3.2
648,1997,4.072456
136,1997,3.2
314,1997,3.2
649,1997,4.329587
957,1997,4.144067
438,1997,3.2
166,1997,3.2
2077,1997,3.9104214
97,1997,3.2
1020,1997,4.34072
524,1997,3.2
533,1997,3.2
264,1997,3.2
2020,1997,3.8404253
509,1997,3.2
2129,1997,3.9515276
1755,1997,3.3798885
1354,1997,3.0018463
3518,1997,3.4958544
267,1997,3.2
293,1997,3.2
5473,1997,3.8883128
216,1997,3.2
1447,1997,4.6206937
2793,1997,4.349699
240,1997,3.2
356,1997,3.2
2980,1997,3.2
73,1997,3.2
245,1997,3.2
1912,1997,3.2411153
2529,1997,3.5882967
411,1997,3.2
390,1997,3.2
550,1997,3.2
2116,1997,3.705761
2544,1997,3.8777308
98,1997,3.2
195,1997,3.2
678,1997,4.0577335
714,1997,4.328808
1284,1997,3.7071373
1712,1997,4.2262917
3079,1997,3.0552225
4241,1997,3.9284492
621,1997,3.2
3953,1997,3.7974167
953,1997,4.673303
4834,1997,3.7660825
5650,1997,2.7274354
376,1997,3.2
3041,1997,3.8594103
254,1997,3.2
1105,1997,4.203777
1842,1997,4.5804214
354,1997,3.2
4634,1997,4.4301662
2103,1997,4.011496
3203,1997,4.1811857
58,1997,3.2
33,1997,3.2
204,1997,3.2
3550,1997,3.954618
150,1997,3.2
1860,1997,3.3735754
116,1997,3.2
600,1997,3.2
3829,1997,3.6710532
349,1997,3.2
424,1997,3.2
1285,1997,4.473172
123,1997,3.2
1448,1997,4.0875874
270,1997,3.2
5205,1997,3.6031291
248,1997,3.2
79,1997,3.2
2642,1997,3.6840787
3503,1997,4.2158694
3520,1997,4.001553
3768,1997,3.885577
2011,1997,3.0932746
1202,1997,3.4766338
3371,1997,3.4219604
67,1997,3.2
2504,1997,4.235684
1851,1997,3.2801251
2063,1997,3.2118545
2621,1997,2.7259352
5371,1997,4.103419
1338,1997,4.3915973
5019,1997,3.6920173
864,1997,3.918902
1776,1997,3.4009082
2969,1997,3.8959181
3057,1997,3.6141787
4744,1997,2.9607987
420,1997,3.2
1962,1997,3.0518465
1246,1997,3.4509516
1117,1997,3.898285
3368,1997,3.9978557
208,1997,3.2
1088,2161,3.2259607
392,2161,3.2
1265,2161,3.2
53,2161,3.2
588,2161,3.2
321,2161,3.2
4126,2161,3.568973
5543,2161,3.4451041
3152,2161,3.2695317
4517,2161,3.2512646
436,2161,3.2
4958,2161,3.43283
1889,2161,2.900002
2023,2161,3.3369157
44,2161,3.2
192,2161,3.2
271,2161,3.2
329,2161,3.2
973,2161,2.2650235
984,2161,3.2242272
3679,2161,3.318785
3792,2161,3.371935
3519,2161,3.1743202
1457,2161,2.9980552
3963,2161,3.2348835
601,2161,3.2
22,2161,3.2
372,2161,3.2
93,2161,3.2
476,2161,3.2
855,2161,3.3878305
5787,2161,3.6105142
556,2161,3.2
1425,2161,3.7928357
696,2161,3.207945
1266,2161,3.6126828
2781,2161,3.7008338
631,2161,3.2
1137,2161,3.4995031
13,2161,3.2
5001,2161,3.832401
178,2161,3.2
5359,2161,3.5698123
40,2161,3.2
429,2161,3.2
839,2161,3.8929048
169,2161,3.2
139,2161,3.2
431,2161,3.2
692,2161,3.9690526
881,2161,2.9335196
634,2161,3.2
646,2161,3.2469418
235,2161,3.2
846,2161,3.84766
48,2161,3.2
1930,2161,3.4385347
268,2161,3.2
2985,2161,3.1720595
92,2161,3.2
560,2161,3.2
117,2161,3.2
1733,2161,3.086398
425,2161,3.2
2041,2161,3.450595
2810,2161,3.906108
4478,2161,3.134254
15,2161,3.2
262,2161,3.2
563,2161,3.2
3401,2161,3.050435
461,2161,3.2
937,2161,3.901951
531,2161,3.2
114,2161,3.2
890,2161,3.4040396
449,2161,3.2
629,2161,3.2
791,2161,3.1654177
624,2161,3.2
136,2161,3.2
453,2161,3.2
627,2161,3.2
3158,2161,3.5128114
585,2161,3.2
438,2161,3.2
532,2161,3.2
166,2161,3.2
2077,2161,3.4547558
543,2161,3.2
524,2161,3.2
533,2161,3.2
264,2161,3.2
10,2161,3.2
1755,2161,3.5120647
1611,2161,3.667645
1447,2161,3.9432185
245,2161,3.2
3219,2161,3.5948267
411,2161,3.2
528,2161,3.2
550,2161,3.2
5723,2161,3.4950073
352,2161,3.2
195,2161,3.2
678,2161,3.932865
714,2161,4.069001
1203,2161,3.5836735
75,2161,3.2
2195,2161,3.6149154
151,2161,3.2
272,2161,3.2
639,2161,3.4423814
204,2161,3.2
872,2161,3.0010002
83,2161,3.2
150,2161,3.2
508,2161,3.2
567,2161,3.2
561,2161,3.2
116,2161,3.2
198,2161,3.2
5394,2161,3.3310328
424,2161,3.2
342,2161,3.2
1448,2161,3.4326124
284,2161,3.2
4640,2161,2.7673395
42,2161,3.2
566,2161,3.2
1141,2161,3.3003738
3274,2161,3.5540705
1557,2161,3.9329154
357,2161,3.2
5643,2161,2.8713393
5878,2161,3.8126814
571,2161,3.2
1101,2161,2.9375932
1851,2161,2.7439206
18,2161,3.2
475,2161,3.2
1117,2161,3.5467858
1088,2391,3.6323776
5156,2391,4.2501154
392,2391,3.2
737,2391,3.967238
4489,2391,3.762061
4186,2391,2.885695
255,2391,3.2
133,2391,3.2
3691,2391,3.6580343
4169,2391,3.860633
2962,2391,3.3211126
914,2391,3.870646
332,2391,3.2
2047,2391,3.8314219
329,2391,3.2
350,2391,3.2
1260,2391,3.7369003
4305,2391,3.930918
2168,2391,3.8758495
409,2391,3.2
1457,2391,3.5024335
3963,2391,3.7405736
285,2391,3.2
22,2391,3.2
319,2391,3.2
493,2391,3.2
225,2391,3.2
1425,2391,4.16953
353,2391,3.2
435,2391,3.2
1266,2391,3.8089457
2781,2391,4.184076
3125,2391,3.4403107
770,2391,3.0558841
1902,2391,3.9689858
1458,2391,3.76581
1546,2391,3.4849522
631,2391,3.2
3192,2391,3.8664958
442,2391,3.2
1137,2391,3.731661
474,2391,3.2
308,2391,3.2
169,2391,3.2
295,2391,3.2
692,2391,4.235232
377,2391,3.2
2489,2391,3.2342694
5492,2391,3.1764255
620,2391,3.2
258,2391,3.2
1010,2391,3.002254
415,2391,3.2
2176,2391,4.1110945
1733,2391,3.383793
904,2391,3.034714
1530,2391,3.8804827
2810,2391,3.3898394
2847,2391,3.0498333
15,2391,3.2
1194,2391,3.818858
2106,2391,2.5976772
2246,2391,3.566464
2841,2391,3.95663
590,2391,3.2
127,2391,3.2
202,2391,3.2
374,2391,3.2
1164,2391,3.568421
1329,2391,3.0032353
286,2391,3.2
398,2391,3.2
175,2391,3.2
1698,2391,3.9286876
721,2391,3.227057
1121,2391,3.8019476
1142,2391,3.5807247
698,2391,3.8409805
1643,2391,4.034452
823,2391,3.638407
173,2391,3.2
301,2391,3.2
161,2391,3.2
23,2391,3.2
981,2391,3.297865
520,2391,3.2
549,2391,3.2
453,2391,3.2
1422,2391,3.015781
1601,2391,4.030631
443,2391,3.2
331,2391,3.2
957,2391,4.0872355
129,2391,3.2
2077,2391,3.7214618
1001,2391,3.7736545
524,2391,3.2
533,2391,3.2
1356,2391,2.9593992
395,2391,3.2
509,2391,3.2
216,2391,3.2
261,2391,3.2
1447,2391,4.10711
240,2391,3.2
289,2391,3.2
1484,2391,3.5960255
1897,2391,3.6751332
411,2391,3.2
482,2391,3.2
2116,2391,3.655934
5723,2391,3.4184241
352,2391,3.2
195,2391,3.2
767,2391,3.5991433
5458,2391,3.6565156
1712,2391,3.9195979
1579,2391,3.5519693
1043,2391,3.7146804
272,2391,3.2
515,2391,3.2
1383,2391,3.3389304
1854,2391,3.310647
1105,2391,3.5888932
1842,2391,4.26524
33,2391,3.2
4728,2391,3.5873058
5654,2391,3.7888365
2303,2391,3.9322197
123,2391,3.2
454,2391,3.2
1448,2391,3.7118943
5205,2391,3.268291
149,2391,3.2
962,2391,3.8063302
1839,2391,3.856079
2000,2391,3.6264038
2276,2391,4.01108
1390,2391,3.6346116
302,2391,3.2
1202,2391,3.615079
2008,2391,3.6087756
716,2391,4.0901012
551,2391,3.2
2528,2391,3.6164699
4602,2391,3.2594361
4600,2391,3.7787251
18,2391,3.2
1246,2391,3.488679
138,2391,3.2
934,2391,3.3136015
3368,2391,3.7025607
36,2391,3.2
187,2391,3.2
1088,2577,3.2335362
4169,2577,3.4860141
5333,2577,3.0907493
1164,2577,3.4922144
1203,2577,3.543421
1088,2686,3.9341378
3475,2686,4.331055
516,2686,3.2
1303,2686,3.377283
4489,2686,4.115338
2247,2686,3.9022312
133,2686,3.2
5100,2686,4.3971667
5920,2686,3.9477453
1160,2686,2.7091665
4126,2686,3.3842509
597,2686,3.2
1243,2686,3.881051
1415,2686,3.7216878
76,2686,3.2
914,2686,4.1801443
192,2686,3.2
2168,2686,3.697201
926,2686,4.207276
5333,2686,3.9637864
4823,2686,3.5168138
601,2686,3.2
230,2686,3.2
111,2686,3.2
5450,2686,3.6542697
1266,2686,3.9403095
3020,2686,3.6493416
259,2686,3.2
2239,2686,4.1843653
770,2686,3.321342
13,2686,3.2
760,2686,4.053364
1242,2686,3.497404
429,2686,3.2
839,2686,4.2149096
295,2686,3.2
692,2686,4.848068
881,2686,3.1023831
1467,2686,4.167005
1701,2686,3.974511
258,2686,3.2
959,2686,3.4767418
299,2686,3.2
598,2686,3.2
1530,2686,3.9392018
5428,2686,4.26992
511,2686,3.2
2691,2686,4.2866454
3824,2686,3.2494144
5874,2686,3.9778955
2841,2686,3.980101
590,2686,3.2
3280,2686,3.304019
3301,2686,3.2080026
486,2686,3.2
531,2686,3.2
3471,2686,3.526831
2926,2686,3.6865792
2089,2686,3.3707414
175,2686,3.2
1865,2686,3.8814523
721,2686,3.479858
114,2686,3.2
220,2686,3.2
301,2686,3.2
59,2686,3.2
1779,2686,3.225141
8,2686,3.2
514,2686,3.2
238,2686,3.2
624,2686,3.2
3158,2686,3.969619
3454,2686,3.9663591
331,2686,3.2
428,2686,3.2
391,2686,3.2
1001,2686,3.6548321
1317,2686,3.877813
2020,2686,3.4439116
635,2686,3.2
509,2686,3.2
2129,2686,3.5719109
102,2686,3.2
1354,2686,3.6955042
518,2686,3.2
293,2686,3.2
3982,2686,3.68129
1611,2686,3.9453976
5412,2686,4.4541545
1447,2686,4.2564826
364,2686,3.2
1389,2686,4.016772
2980,2686,3.2
591,2686,3.2
1421,2686,3.6453252
1897,2686,3.6525295
396,2686,3.2
3751,2686,3.6392822
351,2686,3.2
3391,2686,4.406265
143,2686,3.2
411,2686,3.2
558,2686,3.2
5475,2686,4.17556
352,2686,3.2
195,2686,3.2
752,2686,3.4245138
1173,2686,3.6550756
5458,2686,3.730174
621,2686,3.2
2634,2686,3.9730814
5395,2686,3.7880647
1579,2686,3.5789194
943,2686,4.299543
1547,2686,2.9888077
145,2686,3.2
376,2686,3.2
1842,2686,4.3742585
354,2686,3.2
536,2686,3.2
611,2686,3.2
4785,2686,4.0860653
188,2686,3.2
204,2686,3.2
150,2686,3.2
541,2686,3.2
4728,2686,3.550315
116,2686,3.2
4371,2686,3.9278042
14,2686,3.2
5394,2686,4.0056343
424,2686,3.2
135,2686,3.2
499,2686,3.2
79,2686,3.2
4960,2686,3.6774864
149,2686,3.2
4771,2686,3.741834
1449,2686,3.3402658
3503,2686,4.3318863
30,2686,3.2
1101,2686,3.608836
864,2686,4.135786
551,2686,3.2
144,2686,3.2
18,2686,3.2
1246,2686,3.9474394
2859,2686,4.396942
755,2686,4.2488976
2643,2686,3.2555761
4232,2686,3.8024538
187,2686,3.2
2208,2686,3.7623875
1088,3115,2.8225813
593,3115,3.2
4169,3115,3.1799765
1889,3115,2.6421185
3054,3115,2.5662134
3963,3115,2.8580933
4277,3115,3.5122318
1425,3115,3.3456442
1952,3115,3.5928125
692,3115,3.420207
3067,3115,3.3564985
2485,3115,3.1491246
1701,3115,3.0324051
1227,3115,2.9483256
1252,3115,3.736483
2909,3115,3.2032816
3285,3115,2.9328554
2106,3115,2.2233987
5329,3115,3.4579477
398,3115,3.2
1865,3115,3.0642955
698,3115,3.0265193
229,3115,3.2
5792,3115,2.7365649
520,3115,3.2
648,3115,2.8640132
331,3115,3.2
1001,3115,3.1861446
63,3115,3.2
1354,3115,3.1430738
2986,3115,3.088411
1941,3115,3.0369914
352,3115,3.2
195,3115,3.2
5812,3115,3.1927106
376,3115,3.2
1980,3115,3.1759958
1854,3115,2.8034406
1448,3115,2.800234
3312,3115,2.9676328
5831,3115,3.1995802
187,3115,3.2
5074,3167,3.3960636
375,3167,3.2
4418,3167,3.220553
412,3167,3.2
587,3167,3.2
1505,3167,3.5730457
4277,3167,4.003514
2092,3167,3.3135633
935,3167,3.1175253
5539,3167,3.3818989
6002,3167,3.8463094
5054,3167,3.01224
1733,3167,3.288395
3401,3167,2.8613229
366,3167,3.2
4940,3167,3.8641331
5722,3167,3.8259199
1015,3167,3.7071767
1717,3167,3.5686295
549,3167,3.2
1422,3167,2.7095613
314,3167,3.2
524,3167,3.2
216,3167,3.2
1671,3167,3.5237844
4463,3167,3.5460727
1897,3167,3.547852
2820,3167,2.957228
411,3167,3.2
33,3167,3.2
424,3167,3.2
1285,3167,3.9798443
123,3167,3.2
67,3167,3.2
4744,3167,2.5819643
4169,3314,1.1138272
560,3314,3.2
2643,3314,0.93366253
1352,3415,3.8279274
155,3415,3.2
1274,3415,3.9496176
3679,3415,2.3667307
205,3415,3.2
327,3415,3.2
3821,3415,4.0164633
1020,3415,3.462647
1912,3415,2.9224
970,3667,2.094954
2015,3667,1.8624768
2116,3667,2.1135192
260,3667,3.2
424,3667,3.2
148,3708,3.2
53,3708,3.2
255,3708,3.2
1051,3708,2.875407
2962,3708,2.3248804
548,3708,3.2
372,3708,3.2
2638,3708,2.3960176
305,3708,3.2
2796,3708,2.277431
2153,3708,3.2048194
117,3708,3.2
2131,3708,2.976741
2106,3708,1.6714032
1635,3708,2.9870868
3410,3708,2.4856136
721,3708,2.969761
1643,3708,2.517876
278,3708,3.2
23,3708,3.2
791,3708,2.6049764
549,3708,3.2
1422,3708,2.2296116
343,3708,3.2
543,3708,3.2
264,3708,3.2
509,3708,3.2
2129,3708,2.8053017
1647,3708,2.5653038
245,3708,3.2
710,3708,2.8088202
338,3708,3.2
352,3708,3.2
678,3708,3.1064913
3507,3708,2.437164
621,3708,3.2
1383,3708,2.168231
424,3708,3.2
123,3708,3.2
1448,3708,2.785655
1958,3708,2.9227595
337,3708,3.2
566,3708,3.2
1449,3708,2.101275
5831,3708,3.0032694
5300,3925,4.2971883
458,3925,3.2
613,3925,3.2
108,3925,3.2
412,3925,3.2
2962,3925,3.2233431
5787,3925,4.006527
5539,3925,3.6545095
504,3925,3.2
1252,3925,3.1234145
4647,3925,3.8814945
4950,3925,3.546049
173,3925,3.2
161,3925,3.2
465,3925,3.2
532,3925,3.2
524,3925,3.2
1343,3925,3.9728808
3842,3925,4.187247
3391,3925,4.1267085
390,3925,3.2
1511,3925,3.4267898
3367,3925,3.8698378
424,3925,3.2
1448,3925,3.3465025
466,3925,3.2
475,3925,3.2
3596,3925,4.3018785
5636,3925,3.6012049
148,169,3.2
476,169,3.2
1425,169,1.6528485
355,169,3.2
5492,169,2.3334813
452,169,3.2
92,169,3.2
3610,169,1.6566803
531,169,3.2
310,169,3.2
1737,169,2.1787696
438,169,3.2
509,169,3.2
1941,169,2.3942375
482,169,3.2
528,169,3.2
550,169,3.2
75,169,3.2
204,169,3.2
337,169,3.2
187,169,3.2
148,500,3.2
1088,500,3.3089664
2122,500,3.0331948
392,500,3.2
3475,500,3.484494
4489,500,3.3869934
65,500,3.2
133,500,3.2
78,500,3.2
918,500,2.8132458
5222,500,2.869841
1500,500,3.281172
4169,500,3.338678
2683,500,3.4065628
1243,500,3.188152
412,500,3.2
5880,500,2.905293
587,500,3.2
26,500,3.2
1019,500,2.1483128
192,500,3.2
271,500,3.2
606,500,3.2
329,500,3.2
223,500,3.2
3792,500,3.656623
2168,500,3.6178954
409,500,3.2
2127,500,3.1766145
601,500,3.2
22,500,3.2
372,500,3.2
2242,500,3.7879245
230,500,3.2
319,500,3.2
1506,500,3.1427217
111,500,3.2
4277,500,3.8874936
5090,500,3.5187938
416,500,3.2
1425,500,3.2334056
355,500,3.2
325,500,3.2
1723,500,3.3239863
5450,500,2.626011
660,500,2.9085202
1266,500,3.7689066
3648,500,2.8335469
1516,500,3.7734487
3125,500,3.7207901
212,500,3.2
4979,500,2.9970706
182,500,3.2
442,500,3.2
1137,500,3.3918805
2380,500,3.303891
440,500,3.2
169,500,3.2
4258,500,3.384307
5424,500,3.298657
402,500,3.2
2489,500,3.1537473
5492,500,3.6048079
676,500,3.3546896
620,500,3.2
48,500,3.2
1930,500,3.1583817
4508,500,2.2702076
5657,500,3.9389668
268,500,3.2
258,500,3.2
1806,500,3.9836795
553,500,3.2
415,500,3.2
2041,500,3.2514794
2190,500,3.5249736
2847,500,2.2366476
4478,500,2.9175153
4647,500,2.6825933
15,500,3.2
3824,500,2.6663675
1194,500,3.489017
3401,500,3.1171103
366,500,3.2
461,500,3.2
937,500,3.535206
531,500,3.2
993,500,2.4772193
462,500,3.2
2926,500,2.9184787
4940,500,3.1485713
72,500,3.2
2688,500,3.5085824
1969,500,3.515108
175,500,3.2
1865,500,3.2203515
2271,500,3.3998952
1121,500,3.6227837
301,500,3.2
890,500,3.6417396
1737,500,3.5064545
1015,500,3.1868818
549,500,3.2
2436,500,3.116616
453,500,3.2
1422,500,2.7508583
664,500,3.5839717
4058,500,3.1512258
343,500,3.2
194,500,3.2
331,500,3.2
2333,500,3.6387208
3821,500,1.969186
438,500,3.2
166,500,3.2
2077,500,3.0435257
1317,500,3.3973184
524,500,3.2
264,500,3.2
869,500,3.623445
509,500,3.2
1780,500,2.7215106
1647,500,3.1493764
1343,500,3.672996
2462,500,3.1865149
45,500,3.2
569,500,3.2
3014,500,3.3403485
5172,500,2.7436352
216,500,3.2
4579,500,3.2184596
38,500,3.2
1447,500,3.6147938
5996,500,3.7223208
245,500,3.2
591,500,3.2
1484,500,2.717292
2316,500,3.4693456
237,500,3.2
1556,500,3.0983233
24,500,3.2
408,500,3.2
1897,500,3.1052861
3842,500,3.111255
62,500,3.2
396,500,3.2
3391,500,3.6836603
482,500,3.2
651,500,2.986205
5312,500,3.4370065
528,500,3.2
214,500,3.2
550,500,3.2
338,500,3.2
352,500,3.2
195,500,3.2
678,500,3.6274679
752,500,2.2903426
1203,500,3.4061875
75,500,3.2
3953,500,3.2888064
1579,500,2.9795341
3992,500,3.857706
5046,500,3.1234298
3532,500,4.191132
1383,500,2.9828703
4802,500,3.4918466
204,500,3.2
575,500,3.2
369,500,3.2
198,500,3.2
546,500,3.2
4089,500,3.7239861
5394,500,3.1061246
424,500,3.2
123,500,3.2
342,500,3.2
1448,500,3.5298986
1958,500,3.6492167
242,500,3.2
284,500,3.2
1983,500,4.0373945
566,500,3.2
1141,500,2.7869964
1390,500,3.873695
3520,500,3.2398834
302,500,3.2
405,500,3.2
4079,500,3.7340744
1101,500,2.4787621
3312,500,2.9480906
1851,500,2.2059617
628,500,3.2
2282,500,3.4714258
2969,500,3.6316993
1117,500,3.2272506
701,500,3.5879178
36,500,3.2
1088,1171,3.584364
4489,1171,3.9845223
5074,1171,3.3344069
588,1171,3.2
78,1171,3.2
108,1171,3.2
4418,1171,3.2058532
1274,1171,3.5851922
587,1171,3.2
2015,1171,3.237225
501,1171,3.2
1877,1171,3.2
1260,1171,3.6851387
319,1171,3.2
157,1171,3.2
225,1171,3.2
232,1171,3.2
5787,1171,3.8397517
1425,1171,4.192647
618,1171,3.2
2092,1171,3.4091506
5450,1171,3.65215
363,1171,3.2
4979,1171,3.7171245
5761,1171,4.2595396
442,1171,3.2
218,1171,3.2
1952,1171,3.754701
169,1171,3.2
692,1171,4.604567
402,1171,3.2
3067,1171,3.9004154
235,1171,3.2
1701,1171,3.2389138
5,1171,3.2
415,1171,3.2
504,1171,3.2
2627,1171,3.1873446
1181,1171,3.101037
1530,1171,3.8339384
1194,1171,3.5321574
2841,1171,4.01611
590,1171,3.2
3163,1171,4.133576
398,1171,3.2
1519,1171,3.4240794
5630,1171,3.7875426
326,1171,3.2
3326,1171,3.3715503
5722,1171,3.4271173
23,1171,3.2
2436,1171,3.718074
648,1171,3.7340224
3158,1171,3.9658275
331,1171,3.2
533,1171,3.2
45,1171,3.2
5172,1171,3.277143
181,1171,3.2
240,1171,3.2
1897,1171,3.53887
3391,1171,4.228648
482,1171,3.2
390,1171,3.2
550,1171,3.2
352,1171,3.2
752,1171,3.4771743
990,1171,3.3684373
621,1171,3.2
265,1171,3.2
1579,1171,3.2254722
515,1171,3.2
303,1171,3.2
4802,1171,3.8517275
612,1171,3.2
4728,1171,3.3613806
3829,1171,3.0870805
5394,1171,3.850853
1448,1171,3.3548167
1086,1171,3.848146
466,1171,3.2
566,1171,3.2
131,1171,3.2
149,1171,3.2
276,1171,3.2
5493,1171,3.41936
2008,1171,3.3266003
1584,1171,3.365083
551,1171,3.2
4602,1171,3.353567
2859,1171,3.9531262
4418,1349,2.427544
94,1349,3.2
1088,1353,2.6680515
4169,1353,2.8738613
412,1353,3.2
3013,1353,3.2674236
1019,1353,1.4766672
329,1353,3.2
3963,1353,2.7845967
319,1353,3.2
346,1353,3.2
386,1353,3.2
2781,1353,2.9785845
363,1353,3.2
432,1353,3.2
4765,1353,2.9518633
1748,1353,2.5625226
5054,1353,2.3787217
2041,1353,2.9150825
1194,1353,2.9812899
1164,1353,2.6491964
549,1353,3.2
343,1353,3.2
543,1353,3.2
518,1353,3.2
45,1353,3.2
1611,1353,2.5623093
216,1353,3.2
38,1353,3.2
3096,1353,4.013221
156,1353,3.2
528,1353,3.2
2116,1353,3.3855271
678,1353,3.322594
752,1353,1.8255169
1203,1353,2.8576987
151,1353,3.2
433,1353,3.2
1383,1353,2.43155
639,1353,3.3291895
536,1353,3.2
3428,1353,3.168675
199,1353,3.2
201,1353,3.2
1390,1353,3.205981
1449,1353,1.7461219
4085,1353,3.2362316
3363,1353,2.7846649
934,1353,2.689693
148,2193,3.2
1395,2193,3.719753
53,2193,3.2
970,2193,3.320828
321,2193,3.2
5543,2193,3.6537957
4517,2193,3.1124122
4169,2193,3.1799839
436,2193,3.2
497,2193,3.2
1415,2193,3.034994
2023,2193,3.5047433
44,2193,3.2
271,2193,3.2
329,2193,3.2
4610,2193,3.5426426
3792,2193,3.5669177
3260,2193,3.5435686
222,2193,3.2
22,2193,3.2
93,2193,3.2
157,2193,3.2
2414,2193,3.9745998
476,2193,3.2
855,2193,3.0861082
1425,2193,3.4861305
355,2193,3.2
1266,2193,3.2500932
146,2193,3.2
2781,2193,3.605409
3648,2193,2.9160018
770,2193,3.0799108
178,2193,3.2
308,2193,3.2
5359,2193,3.6484106
429,2193,3.2
139,2193,3.2
431,2193,3.2
377,2193,3.2
646,2193,3.3935692
235,2193,3.2
